customer_id,frequency,monetary_total,avg_order_value,first_purchase,last_purchase,category_diversity,recency_days,tenure_days,r_score,f_score,m_score,avg_days_between_orders,rfm_total_score
906,20,910.8,45.54,2024-04-29 00:00:00,2026-05-09 00:00:00,5,51,740,4,5,5,38.9,14
124,24,1999.9,83.33,2025-11-19 00:00:00,2026-05-09 00:00:00,7,51,171,4,5,5,7.4,14
1653,1,68.05,68.05,2026-05-10 00:00:00,2026-05-10 00:00:00,1,50,0,4,1,1,,6
1368,3,695.72,231.91,2026-01-07 00:00:00,2026-05-10 00:00:00,3,50,123,4,2,4,61.5,10
1219,6,1548.45,258.07,2025-07-17 00:00:00,2026-05-10 00:00:00,4,50,297,4,3,5,59.4,12
489,8,508.8,63.6,2025-06-24 00:00:00,2026-05-10 00:00:00,5,50,320,4,4,4,45.7,12
332,9,553.14,61.46,2025-07-04 00:00:00,2026-05-10 00:00:00,4,50,310,4,4,4,38.8,12
909,11,550.13,50.01,2024-09-06 00:00:00,2026-05-10 00:00:00,5,50,611,4,4,4,61.1,12
1016,13,862.23,66.33,2025-09-23 00:00:00,2026-05-10 00:00:00,6,50,229,4,5,5,19.1,14
378,17,808.16,47.54,2024-08-16 00:00:00,2026-05-10 00:00:00,7,50,632,4,5,4,39.5,13
941,17,1617.43,95.14,2025-08-18 00:00:00,2026-05-10 00:00:00,6,50,265,4,5,5,16.6,14
102,18,2426.28,134.79,2025-06-12 00:00:00,2026-05-10 00:00:00,6,50,332,4,5,5,19.5,14
140,28,4013.51,143.34,2025-08-04 00:00:00,2026-05-10 00:00:00,7,50,279,4,5,5,10.3,14
1570,3,145.45,48.48,2025-12-15 00:00:00,2026-05-11 00:00:00,3,49,147,4,2,2,73.5,8
1892,3,168.82,56.27,2025-12-11 00:00:00,2026-05-11 00:00:00,3,49,151,4,2,2,75.5,8
1222,3,534.21,178.07,2025-04-12 00:00:00,2026-05-11 00:00:00,3,49,394,4,2,4,197.0,10
1223,6,1482.29,247.05,2025-12-30 00:00:00,2026-05-11 00:00:00,4,49,132,4,3,5,26.4,12
1031,8,525.25,65.66,2025-01-04 00:00:00,2026-05-11 00:00:00,4,49,492,4,4,4,70.3,12
829,10,186.95,18.7,2024-11-14 00:00:00,2026-05-11 00:00:00,6,49,543,4,4,2,60.3,10
717,10,482.59,48.26,2024-07-31 00:00:00,2026-05-11 00:00:00,5,49,649,4,4,4,72.1,12
576,10,497.84,49.78,2025-03-10 00:00:00,2026-05-11 00:00:00,6,49,427,4,4,4,47.4,12
839,14,651.62,46.54,2025-04-05 00:00:00,2026-05-11 00:00:00,6,49,401,4,5,4,30.8,13
577,15,691.88,46.13,2024-09-15 00:00:00,2026-05-11 00:00:00,5,49,603,4,5,4,43.1,13
462,20,1728.92,86.45,2025-07-29 00:00:00,2026-05-11 00:00:00,7,49,286,4,5,5,15.1,14
237,23,1775.98,77.22,2024-04-10 00:00:00,2026-05-11 00:00:00,7,49,761,4,5,5,34.6,14
35,25,3171.78,126.87,2024-04-14 00:00:00,2026-05-11 00:00:00,6,49,757,4,5,5,31.5,14
225,25,4447.73,177.91,2024-12-24 00:00:00,2026-05-11 00:00:00,7,49,503,4,5,5,21.0,14
1473,1,51.11,51.11,2026-05-12 00:00:00,2026-05-12 00:00:00,1,48,0,4,1,1,,6
1867,2,98.82,49.41,2026-01-09 00:00:00,2026-05-12 00:00:00,2,48,123,4,2,2,123.0,8
1927,3,80.96,26.99,2025-05-14 00:00:00,2026-05-12 00:00:00,3,48,363,4,2,1,181.5,7
1472,5,192.08,38.42,2025-03-27 00:00:00,2026-05-12 00:00:00,3,48,411,4,3,2,102.8,9
1088,7,534.9,76.41,2025-05-19 00:00:00,2026-05-12 00:00:00,5,48,358,4,3,4,59.7,11
558,8,265.46,33.18,2025-10-04 00:00:00,2026-05-12 00:00:00,5,48,220,4,3,3,31.4,10
688,9,336.66,37.41,2024-02-26 00:00:00,2026-05-12 00:00:00,6,48,806,4,4,3,100.8,11
1270,9,1720.66,191.18,2025-03-25 00:00:00,2026-05-12 00:00:00,5,48,413,4,4,5,51.6,13
415,10,277.57,27.76,2024-12-08 00:00:00,2026-05-12 00:00:00,7,48,520,4,4,3,57.8,11
485,10,504.66,50.47,2025-12-20 00:00:00,2026-05-12 00:00:00,6,48,143,4,4,4,15.9,12
1370,10,3643.27,364.33,2024-05-25 00:00:00,2026-05-12 00:00:00,6,48,717,4,4,5,79.7,13
470,11,384.35,34.94,2024-03-20 00:00:00,2026-05-12 00:00:00,5,48,783,4,4,3,78.3,11
363,11,633.54,57.59,2025-02-15 00:00:00,2026-05-12 00:00:00,6,48,451,4,4,4,45.1,12
72,11,1240.84,112.8,2024-09-22 00:00:00,2026-05-12 00:00:00,5,48,597,4,4,5,59.7,13
660,14,1591.18,113.66,2024-08-12 00:00:00,2026-05-12 00:00:00,4,48,638,4,5,5,49.1,14
677,17,1072.7,63.1,2025-04-10 00:00:00,2026-05-12 00:00:00,7,48,397,4,5,5,24.8,14
891,17,1255.44,73.85,2024-04-05 00:00:00,2026-05-12 00:00:00,6,48,767,4,5,5,47.9,14
1513,2,54.74,27.37,2026-04-21 00:00:00,2026-05-13 00:00:00,2,47,22,4,1,1,22.0,6
1812,3,156.16,52.05,2024-07-18 00:00:00,2026-05-13 00:00:00,3,47,664,4,2,2,332.0,8
1369,3,624.98,208.33,2025-08-20 00:00:00,2026-05-13 00:00:00,2,47,266,4,2,4,133.0,10
1823,4,184.85,46.21,2024-11-16 00:00:00,2026-05-13 00:00:00,4,47,543,4,2,2,181.0,8
1494,4,215.86,53.96,2025-11-23 00:00:00,2026-05-13 00:00:00,3,47,171,4,2,3,57.0,9
1895,4,233.86,58.47,2025-01-19 00:00:00,2026-05-13 00:00:00,3,47,479,4,2,3,159.7,9
1378,6,982.22,163.7,2025-12-22 00:00:00,2026-05-13 00:00:00,5,47,142,4,3,5,28.4,12
944,7,193.27,27.61,2026-01-11 00:00:00,2026-05-13 00:00:00,4,47,122,4,3,2,20.3,9
477,7,220.1,31.44,2025-07-19 00:00:00,2026-05-13 00:00:00,4,47,298,4,3,3,49.7,10
1284,8,1468.27,183.53,2025-06-23 00:00:00,2026-05-13 00:00:00,6,47,324,4,4,5,46.3,13
757,10,590.56,59.06,2026-02-11 00:00:00,2026-05-13 00:00:00,5,47,91,4,4,4,10.1,12
1321,10,2581.13,258.11,2026-01-04 00:00:00,2026-05-13 00:00:00,6,47,129,4,4,5,14.3,13
1239,10,2807.66,280.77,2024-09-13 00:00:00,2026-05-13 00:00:00,7,47,607,4,4,5,67.4,13
1042,11,605.52,55.05,2024-02-11 00:00:00,2026-05-13 00:00:00,5,47,822,4,4,4,82.2,12
1034,12,310.31,25.86,2024-11-17 00:00:00,2026-05-13 00:00:00,7,47,542,4,4,3,49.3,11
524,13,651.58,50.12,2024-12-06 00:00:00,2026-05-13 00:00:00,5,47,523,4,5,4,43.6,13
636,14,607.73,43.41,2025-06-24 00:00:00,2026-05-13 00:00:00,6,47,323,4,5,4,24.8,13
387,14,708.29,50.59,2025-04-04 00:00:00,2026-05-13 00:00:00,6,47,404,4,5,4,31.1,13
700,14,898.0,64.14,2024-10-05 00:00:00,2026-05-13 00:00:00,5,47,585,4,5,5,45.0,14
1093,16,631.1,39.44,2025-01-16 00:00:00,2026-05-13 00:00:00,6,47,482,4,5,4,32.1,13
770,16,900.95,56.31,2024-05-03 00:00:00,2026-05-13 00:00:00,6,47,740,4,5,5,49.3,14
195,23,1961.18,85.27,2024-09-03 00:00:00,2026-05-13 00:00:00,7,47,617,4,5,5,28.0,14
185,25,1365.97,54.64,2024-04-29 00:00:00,2026-05-13 00:00:00,7,47,744,4,5,5,31.0,14
1510,1,30.09,30.09,2026-05-14 00:00:00,2026-05-14 00:00:00,1,46,0,4,1,1,,6
1599,1,40.02,40.02,2026-05-14 00:00:00,2026-05-14 00:00:00,1,46,0,4,1,1,,6
1527,1,45.11,45.11,2026-05-14 00:00:00,2026-05-14 00:00:00,1,46,0,4,1,1,,6
1416,2,113.07,56.54,2026-03-30 00:00:00,2026-05-14 00:00:00,1,46,45,4,2,2,45.0,8
1762,3,134.92,44.97,2026-03-20 00:00:00,2026-05-14 00:00:00,2,46,55,4,2,2,27.5,8
1179,3,492.3,164.1,2025-06-23 00:00:00,2026-05-14 00:00:00,3,46,325,4,2,4,162.5,10
1191,5,1248.82,249.76,2026-01-30 00:00:00,2026-05-14 00:00:00,2,46,104,4,3,5,26.0,12
1087,7,226.67,32.38,2026-01-02 00:00:00,2026-05-14 00:00:00,3,46,132,4,3,3,22.0,10
570,7,487.0,69.57,2025-06-07 00:00:00,2026-05-14 00:00:00,5,46,341,4,3,4,56.8,11
1293,7,1724.31,246.33,2026-04-19 00:00:00,2026-05-14 00:00:00,5,46,25,4,3,5,4.2,12
706,9,478.92,53.21,2024-11-27 00:00:00,2026-05-14 00:00:00,5,46,533,4,4,4,66.6,12
349,10,366.96,36.7,2025-05-30 00:00:00,2026-05-14 00:00:00,4,46,349,4,4,3,38.8,11
1096,11,808.65,73.51,2025-08-29 00:00:00,2026-05-14 00:00:00,5,46,258,4,4,4,25.8,12
1083,12,289.55,24.13,2025-12-09 00:00:00,2026-05-14 00:00:00,7,46,156,4,4,3,14.2,11
787,12,294.05,24.5,2025-09-03 00:00:00,2026-05-14 00:00:00,5,46,253,4,4,3,23.0,11
673,12,536.16,44.68,2025-01-15 00:00:00,2026-05-14 00:00:00,5,46,484,4,4,4,44.0,12
1241,12,2526.33,210.53,2025-11-14 00:00:00,2026-05-14 00:00:00,5,46,181,4,5,5,16.5,14
1027,13,1167.33,89.79,2025-03-10 00:00:00,2026-05-14 00:00:00,6,46,430,4,5,5,35.8,14
484,14,251.76,17.98,2024-02-11 00:00:00,2026-05-14 00:00:00,5,46,823,4,5,3,63.3,12
548,14,696.58,49.76,2025-10-20 00:00:00,2026-05-14 00:00:00,6,46,206,4,5,4,15.8,13
31,20,2221.8,111.09,2024-08-11 00:00:00,2026-05-14 00:00:00,5,46,641,4,5,5,33.7,14
182,23,2112.08,91.83,2024-07-29 00:00:00,2026-05-14 00:00:00,7,46,654,4,5,5,29.7,14
1860,3,188.95,62.98,2024-12-08 00:00:00,2026-05-15 00:00:00,3,45,523,4,2,2,261.5,8
1355,5,1294.9,258.98,2025-10-18 00:00:00,2026-05-15 00:00:00,3,45,209,4,3,5,52.3,12
1206,6,1269.41,211.57,2026-03-17 00:00:00,2026-05-15 00:00:00,6,45,59,4,3,5,11.8,12
1165,6,1511.96,251.99,2025-12-05 00:00:00,2026-05-15 00:00:00,4,45,161,4,3,5,32.2,12
400,9,817.4,90.82,2024-09-09 00:00:00,2026-05-15 00:00:00,5,45,613,4,4,4,76.6,12
820,10,837.95,83.8,2025-08-19 00:00:00,2026-05-15 00:00:00,5,45,269,4,4,4,29.9,12
653,11,502.29,45.66,2024-10-30 00:00:00,2026-05-15 00:00:00,6,45,562,4,4,4,56.2,12
917,11,666.36,60.58,2025-09-17 00:00:00,2026-05-15 00:00:00,4,45,240,4,4,4,24.0,12
836,12,662.29,55.19,2024-06-19 00:00:00,2026-05-15 00:00:00,6,45,695,4,4,4,63.2,12
326,12,807.34,67.28,2024-06-25 00:00:00,2026-05-15 00:00:00,5,45,689,4,4,4,62.6,12
737,14,536.03,38.29,2024-09-22 00:00:00,2026-05-15 00:00:00,7,45,600,4,5,4,46.2,13
623,14,999.03,71.36,2024-05-11 00:00:00,2026-05-15 00:00:00,6,45,734,4,5,5,56.5,14
137,22,2495.43,113.43,2024-06-08 00:00:00,2026-05-15 00:00:00,7,45,706,4,5,5,33.6,14
1189,4,423.92,105.98,2025-12-29 00:00:00,2026-05-16 00:00:00,2,44,138,4,3,3,46.0,10
595,6,252.14,42.02,2025-11-11 00:00:00,2026-05-16 00:00:00,4,44,186,4,3,3,37.2,10
355,7,363.06,51.87,2024-10-20 00:00:00,2026-05-16 00:00:00,5,44,573,4,3,3,95.5,10
645,8,375.4,46.92,2025-11-11 00:00:00,2026-05-16 00:00:00,6,44,186,4,4,3,26.6,11
1054,9,761.44,84.6,2025-07-21 00:00:00,2026-05-16 00:00:00,4,44,299,4,4,4,37.4,12
798,11,702.33,63.85,2024-07-22 00:00:00,2026-05-16 00:00:00,5,44,663,4,4,4,66.3,12
1159,12,1926.69,160.56,2025-04-02 00:00:00,2026-05-16 00:00:00,5,44,409,4,5,5,37.2,14
754,13,769.09,59.16,2024-06-06 00:00:00,2026-05-16 00:00:00,7,44,709,4,5,4,59.1,13
1,14,1362.29,97.31,2025-12-16 00:00:00,2026-05-16 00:00:00,6,44,151,4,5,5,11.6,14
98,23,2889.46,125.63,2025-03-14 00:00:00,2026-05-16 00:00:00,7,44,428,4,5,5,19.5,14
229,25,2477.32,99.09,2024-11-05 00:00:00,2026-05-16 00:00:00,7,44,557,4,5,5,23.2,14
1907,1,32.81,32.81,2026-05-17 00:00:00,2026-05-17 00:00:00,1,43,0,4,1,1,,6
1652,1,65.13,65.13,2026-05-17 00:00:00,2026-05-17 00:00:00,1,43,0,4,1,1,,6
1845,3,180.85,60.28,2025-10-19 00:00:00,2026-05-17 00:00:00,3,43,210,4,2,2,105.0,8
1314,3,492.55,164.18,2025-10-17 00:00:00,2026-05-17 00:00:00,2,43,212,4,2,4,106.0,10
1252,6,1018.13,169.69,2024-09-17 00:00:00,2026-05-17 00:00:00,5,43,607,4,3,5,121.4,12
786,7,334.67,47.81,2025-03-29 00:00:00,2026-05-17 00:00:00,5,43,414,4,3,3,69.0,10
1393,9,2881.98,320.22,2026-01-25 00:00:00,2026-05-17 00:00:00,4,43,112,4,4,5,14.0,13
487,11,576.44,52.4,2024-11-07 00:00:00,2026-05-17 00:00:00,5,43,556,4,4,4,55.6,12
584,12,278.71,23.23,2025-12-17 00:00:00,2026-05-17 00:00:00,6,43,151,4,4,3,13.7,11
624,16,688.84,43.05,2024-02-20 00:00:00,2026-05-17 00:00:00,7,43,817,4,5,4,54.5,13
438,16,894.1,55.88,2024-08-15 00:00:00,2026-05-17 00:00:00,6,43,640,4,5,5,42.7,14
801,16,1009.38,63.09,2024-03-05 00:00:00,2026-05-17 00:00:00,7,43,803,4,5,5,53.5,14
147,17,1520.17,89.42,2024-06-15 00:00:00,2026-05-17 00:00:00,5,43,701,4,5,5,43.8,14
749,20,354.29,17.71,2024-08-08 00:00:00,2026-05-17 00:00:00,7,43,647,4,5,3,34.1,12
291,20,931.96,46.6,2025-06-04 00:00:00,2026-05-17 00:00:00,7,43,347,4,5,5,18.3,14
246,20,1432.25,71.61,2025-01-14 00:00:00,2026-05-17 00:00:00,7,43,488,4,5,5,25.7,14
257,24,1829.45,76.23,2024-10-03 00:00:00,2026-05-17 00:00:00,6,43,591,4,5,5,25.7,14
51,32,1646.88,51.47,2024-01-14 00:00:00,2026-05-17 00:00:00,7,43,854,4,5,5,27.5,14
1448,1,33.64,33.64,2026-05-18 00:00:00,2026-05-18 00:00:00,1,42,0,4,1,1,,6
1803,1,63.19,63.19,2026-05-18 00:00:00,2026-05-18 00:00:00,1,42,0,4,1,1,,6
1650,2,91.42,45.71,2024-06-16 00:00:00,2026-05-18 00:00:00,2,42,701,4,1,2,701.0,7
1742,2,110.21,55.11,2026-05-10 00:00:00,2026-05-18 00:00:00,1,42,8,4,2,2,8.0,8
1552,2,111.44,55.72,2025-12-23 00:00:00,2026-05-18 00:00:00,2,42,146,4,2,2,146.0,8
1516,3,243.4,81.13,2026-01-12 00:00:00,2026-05-18 00:00:00,2,42,126,4,2,3,63.0,9
1308,6,1038.0,173.0,2026-02-18 00:00:00,2026-05-18 00:00:00,4,42,89,4,3,5,17.8,12
506,10,270.43,27.04,2025-12-04 00:00:00,2026-05-18 00:00:00,6,42,165,4,4,3,18.3,11
586,10,462.73,46.27,2025-09-14 00:00:00,2026-05-18 00:00:00,4,42,246,4,4,4,27.3,12
924,11,393.07,35.73,2025-01-05 00:00:00,2026-05-18 00:00:00,5,42,498,4,4,3,49.8,11
1253,11,1943.26,176.66,2025-04-20 00:00:00,2026-05-18 00:00:00,7,42,393,4,4,5,39.3,13
731,12,594.3,49.52,2025-12-08 00:00:00,2026-05-18 00:00:00,6,42,161,4,4,4,14.6,12
720,14,429.71,30.69,2026-02-27 00:00:00,2026-05-18 00:00:00,6,42,80,4,5,3,6.2,12
990,14,821.5,58.68,2024-11-22 00:00:00,2026-05-18 00:00:00,6,42,542,4,5,4,41.7,13
709,17,1692.74,99.57,2024-04-08 00:00:00,2026-05-18 00:00:00,6,42,770,4,5,5,48.1,14
662,19,1592.56,83.82,2025-06-09 00:00:00,2026-05-18 00:00:00,7,42,343,4,5,5,19.1,14
1215,1,140.92,140.92,2026-05-19 00:00:00,2026-05-19 00:00:00,1,41,0,4,1,2,,7
1217,2,299.41,149.7,2025-06-10 00:00:00,2026-05-19 00:00:00,2,41,343,4,2,3,343.0,9
596,8,799.89,99.99,2024-10-29 00:00:00,2026-05-19 00:00:00,6,41,567,4,4,4,81.0,12
475,12,860.37,71.7,2025-01-19 00:00:00,2026-05-19 00:00:00,7,41,485,4,4,4,44.1,12
251,14,1200.18,85.73,2024-07-14 00:00:00,2026-05-19 00:00:00,6,41,674,4,5,5,51.8,14
488,17,445.06,26.18,2024-11-05 00:00:00,2026-05-19 00:00:00,6,41,560,4,5,3,35.0,12
1245,2,147.83,73.91,2026-01-22 00:00:00,2026-05-20 00:00:00,1,40,118,4,2,2,118.0,8
1718,5,230.22,46.04,2024-02-09 00:00:00,2026-05-20 00:00:00,3,40,831,4,3,3,207.8,10
1115,8,441.6,55.2,2025-03-17 00:00:00,2026-05-20 00:00:00,4,40,429,4,4,3,61.3,11
1070,10,251.6,25.16,2025-11-26 00:00:00,2026-05-20 00:00:00,5,40,175,4,4,3,19.4,11
971,11,972.01,88.36,2025-05-15 00:00:00,2026-05-20 00:00:00,6,40,370,4,4,5,37.0,13
915,12,526.61,43.88,2025-06-25 00:00:00,2026-05-20 00:00:00,5,40,329,4,4,4,29.9,12
409,12,574.86,47.91,2026-01-11 00:00:00,2026-05-20 00:00:00,5,40,129,4,4,4,11.7,12
869,13,984.93,75.76,2024-09-09 00:00:00,2026-05-20 00:00:00,5,40,618,4,5,5,51.5,14
1108,14,861.35,61.52,2025-02-11 00:00:00,2026-05-20 00:00:00,7,40,463,4,5,4,35.6,13
529,16,1031.71,64.48,2025-02-04 00:00:00,2026-05-20 00:00:00,7,40,470,4,5,5,31.3,14
383,21,214.86,10.23,2024-08-18 00:00:00,2026-05-20 00:00:00,7,40,640,4,5,3,32.0,12
99,21,1491.71,71.03,2024-08-09 00:00:00,2026-05-20 00:00:00,7,40,649,4,5,5,32.5,14
1754,1,44.13,44.13,2026-05-21 00:00:00,2026-05-21 00:00:00,1,39,0,4,1,1,,6
1562,2,78.24,39.12,2026-04-19 00:00:00,2026-05-21 00:00:00,2,39,32,4,1,1,32.0,6
1773,2,88.13,44.06,2025-12-19 00:00:00,2026-05-21 00:00:00,2,39,153,4,1,2,153.0,7
1485,2,90.8,45.4,2025-11-12 00:00:00,2026-05-21 00:00:00,2,39,190,4,1,2,190.0,7
1580,3,75.14,25.05,2026-04-29 00:00:00,2026-05-21 00:00:00,3,39,22,4,2,1,11.0,7
1351,4,1067.45,266.86,2025-09-17 00:00:00,2026-05-21 00:00:00,4,39,246,4,3,5,82.0,12
1364,7,1202.34,171.76,2024-10-16 00:00:00,2026-05-21 00:00:00,6,39,582,4,3,5,97.0,12
1220,7,1577.65,225.38,2025-11-06 00:00:00,2026-05-21 00:00:00,4,39,196,4,3,5,32.7,12
476,8,533.35,66.67,2026-04-01 00:00:00,2026-05-21 00:00:00,4,39,50,4,4,4,7.1,12
1214,8,1329.26,166.16,2026-02-22 00:00:00,2026-05-21 00:00:00,3,39,88,4,4,5,12.6,13
516,12,661.37,55.11,2024-03-03 00:00:00,2026-05-21 00:00:00,5,39,809,4,4,4,73.5,12
377,14,775.75,55.41,2024-11-12 00:00:00,2026-05-21 00:00:00,7,39,555,4,5,4,42.7,13
518,16,1040.42,65.03,2025-08-13 00:00:00,2026-05-21 00:00:00,5,39,281,4,5,5,18.7,14
697,24,1354.53,56.44,2024-09-24 00:00:00,2026-05-21 00:00:00,6,39,604,4,5,5,26.3,14
1815,1,45.06,45.06,2026-05-22 00:00:00,2026-05-22 00:00:00,1,38,0,4,1,1,,6
1899,1,69.38,69.38,2026-05-22 00:00:00,2026-05-22 00:00:00,1,38,0,4,1,1,,6
1432,2,92.83,46.42,2024-12-28 00:00:00,2026-05-22 00:00:00,2,38,510,4,1,2,510.0,7
1230,6,1097.78,182.96,2026-04-01 00:00:00,2026-05-22 00:00:00,5,38,51,4,3,5,10.2,12
1248,6,1174.83,195.8,2024-10-28 00:00:00,2026-05-22 00:00:00,5,38,571,4,3,5,114.2,12
1133,8,818.13,102.27,2025-10-08 00:00:00,2026-05-22 00:00:00,5,38,226,4,4,4,32.3,12
619,9,469.47,52.16,2024-10-12 00:00:00,2026-05-22 00:00:00,5,38,587,4,4,4,73.4,12
1123,9,2013.55,223.73,2025-05-18 00:00:00,2026-05-22 00:00:00,6,38,369,4,4,5,46.1,13
528,10,618.8,61.88,2025-01-03 00:00:00,2026-05-22 00:00:00,5,38,504,4,4,4,56.0,12
534,11,325.25,29.57,2025-12-10 00:00:00,2026-05-22 00:00:00,6,38,163,4,4,3,16.3,11
885,11,801.58,72.87,2024-09-21 00:00:00,2026-05-22 00:00:00,5,38,608,4,4,4,60.8,12
465,11,821.41,74.67,2024-12-29 00:00:00,2026-05-22 00:00:00,4,38,509,4,4,4,50.9,12
896,12,360.75,30.06,2026-02-28 00:00:00,2026-05-22 00:00:00,6,38,83,4,4,3,7.5,11
949,13,729.95,56.15,2024-06-09 00:00:00,2026-05-22 00:00:00,4,38,712,4,5,4,59.3,13
390,15,844.14,56.28,2025-07-28 00:00:00,2026-05-22 00:00:00,6,38,298,4,5,4,21.3,13
1073,15,1029.47,68.63,2024-10-17 00:00:00,2026-05-22 00:00:00,7,38,582,4,5,5,41.6,14
192,15,1044.85,69.66,2024-12-24 00:00:00,2026-05-22 00:00:00,7,38,514,4,5,5,36.7,14
907,17,1455.66,85.63,2025-08-06 00:00:00,2026-05-22 00:00:00,7,38,289,4,5,5,18.1,14
78,17,1836.56,108.03,2025-01-30 00:00:00,2026-05-22 00:00:00,7,38,477,4,5,5,29.8,14
286,18,1997.22,110.96,2024-08-11 00:00:00,2026-05-22 00:00:00,6,38,649,4,5,5,38.2,14
296,32,4396.01,137.38,2024-05-15 00:00:00,2026-05-22 00:00:00,7,38,737,4,5,5,23.8,14
1569,2,76.75,38.38,2026-05-07 00:00:00,2026-05-23 00:00:00,2,37,16,4,1,1,16.0,6
1776,2,97.85,48.92,2026-01-04 00:00:00,2026-05-23 00:00:00,2,37,139,4,2,2,139.0,8
1161,2,378.33,189.16,2026-05-22 00:00:00,2026-05-23 00:00:00,2,37,1,4,2,3,1.0,9
1658,3,116.97,38.99,2025-08-02 00:00:00,2026-05-23 00:00:00,3,37,294,4,2,2,147.0,8
1138,3,459.05,153.02,2026-04-17 00:00:00,2026-05-23 00:00:00,3,37,36,4,2,4,18.0,10
1990,5,230.8,46.16,2026-04-06 00:00:00,2026-05-23 00:00:00,4,37,47,4,3,3,11.8,10
1149,5,945.3,189.06,2024-09-02 00:00:00,2026-05-23 00:00:00,4,37,628,4,3,5,157.0,12
1186,5,1490.56,298.11,2026-02-01 00:00:00,2026-05-23 00:00:00,4,37,111,4,3,5,27.8,12
1187,6,1305.4,217.57,2025-11-19 00:00:00,2026-05-23 00:00:00,4,37,185,4,3,5,37.0,12
1904,7,322.61,46.09,2025-08-11 00:00:00,2026-05-23 00:00:00,4,37,285,4,3,3,47.5,10
471,7,382.45,54.64,2025-08-19 00:00:00,2026-05-23 00:00:00,4,37,277,4,3,3,46.2,10
366,11,500.22,45.47,2026-04-11 00:00:00,2026-05-23 00:00:00,6,37,42,4,4,4,4.2,12
1056,11,776.87,70.62,2025-03-22 00:00:00,2026-05-23 00:00:00,6,37,427,4,4,4,42.7,12
714,13,454.08,34.93,2025-04-25 00:00:00,2026-05-23 00:00:00,5,37,393,4,5,4,32.8,13
448,13,870.5,66.96,2024-11-18 00:00:00,2026-05-23 00:00:00,5,37,551,4,5,5,45.9,14
991,14,844.39,60.31,2025-05-19 00:00:00,2026-05-23 00:00:00,7,37,369,4,5,4,28.4,13
1059,15,848.57,56.57,2025-12-30 00:00:00,2026-05-23 00:00:00,7,37,144,4,5,4,10.3,13
796,15,1091.34,72.76,2025-01-10 00:00:00,2026-05-23 00:00:00,6,37,498,4,5,5,35.6,14
818,15,1348.68,89.91,2024-08-22 00:00:00,2026-05-23 00:00:00,6,37,639,4,5,5,45.6,14
568,16,738.41,46.15,2025-06-03 00:00:00,2026-05-23 00:00:00,6,37,354,4,5,4,23.6,13
463,16,1002.35,62.65,2025-05-02 00:00:00,2026-05-23 00:00:00,6,37,386,4,5,5,25.7,14
952,18,973.5,54.08,2025-11-23 00:00:00,2026-05-23 00:00:00,6,37,181,4,5,5,10.6,14
423,18,1329.29,73.85,2024-12-04 00:00:00,2026-05-23 00:00:00,7,37,535,4,5,5,31.5,14
318,19,2283.05,120.16,2025-04-03 00:00:00,2026-05-23 00:00:00,6,37,415,4,5,5,23.1,14
73,19,2296.37,120.86,2024-12-28 00:00:00,2026-05-23 00:00:00,6,37,511,4,5,5,28.4,14
630,20,1120.8,56.04,2025-09-09 00:00:00,2026-05-23 00:00:00,7,37,256,4,5,5,13.5,14
267,22,2070.08,94.09,2024-02-04 00:00:00,2026-05-23 00:00:00,7,37,839,4,5,5,40.0,14
5,23,2232.47,97.06,2025-01-30 00:00:00,2026-05-23 00:00:00,7,37,478,4,5,5,21.7,14
207,24,2904.58,121.02,2024-06-29 00:00:00,2026-05-23 00:00:00,7,37,693,4,5,5,30.1,14
1455,3,172.3,57.43,2026-02-13 00:00:00,2026-05-24 00:00:00,3,36,100,4,2,2,50.0,8
1381,5,441.74,88.35,2024-11-01 00:00:00,2026-05-24 00:00:00,4,36,569,4,3,3,142.3,10
357,7,646.78,92.4,2025-12-25 00:00:00,2026-05-24 00:00:00,6,36,150,4,3,4,25.0,11
537,8,427.52,53.44,2025-06-21 00:00:00,2026-05-24 00:00:00,6,36,337,4,4,3,48.1,11
1175,8,2157.45,269.68,2025-09-11 00:00:00,2026-05-24 00:00:00,5,36,255,4,4,5,36.4,13
496,9,771.65,85.74,2026-02-02 00:00:00,2026-05-24 00:00:00,5,36,111,4,4,4,13.9,12
805,9,806.79,89.64,2025-05-05 00:00:00,2026-05-24 00:00:00,4,36,384,4,4,4,48.0,12
777,10,440.71,44.07,2024-04-21 00:00:00,2026-05-24 00:00:00,6,36,763,4,4,3,84.8,11
382,10,653.78,65.38,2024-10-01 00:00:00,2026-05-24 00:00:00,6,36,600,4,4,4,66.7,12
527,11,562.36,51.12,2024-04-20 00:00:00,2026-05-24 00:00:00,5,36,764,4,4,4,76.4,12
550,12,1257.67,104.81,2025-05-22 00:00:00,2026-05-24 00:00:00,6,36,367,4,5,5,33.4,14
809,13,289.26,22.25,2025-08-17 00:00:00,2026-05-24 00:00:00,5,36,280,4,5,3,23.3,12
676,13,586.86,45.14,2026-03-15 00:00:00,2026-05-24 00:00:00,7,36,70,4,5,4,5.8,13
834,16,917.64,57.35,2025-10-18 00:00:00,2026-05-24 00:00:00,7,36,218,4,5,5,14.5,14
1105,19,1231.43,64.81,2025-12-08 00:00:00,2026-05-24 00:00:00,7,36,167,4,5,5,9.3,14
255,20,2320.72,116.04,2025-11-12 00:00:00,2026-05-24 00:00:00,7,36,193,4,5,5,10.2,14
